9500.0000 332.3029 0.2062 -0.0426 0.0000 29539.0940
9550.0000 332.5106 0.1989 -0.0412 0.0000 29320.4240
9600.0000 332.7185 0.1918 -0.0398 0.0000 29101.7539
9650.0000 332.9267 0.1849 -0.0385 0.0000 28895.0265
9700.0000 333.1352 0.1782 -0.0372 0.0000 28688.2991
9750.0000 333.3439 0.1718 -0.0360 0.0000 28481.5716
9800.0000 333.5529 0.1655 -0.0348 0.0000 28274.8442
9850.0000 333.7622 0.1594 -0.0337 0.0000 28068.1167
9900.0000 333.9717 0.1536 -0.0326 0.0000 27861.3893
9950.0000 334.1815 0.1479 -0.0315 0.0000 27654.6618
10000.0000 334.3916 0.1424 -0.0305 0.0000 27447.9344
10050.0000 334.6019 0.1370 -0.0295 0.0000 27241.2069
10100.0000 334.8125 0.1318 -0.0285 0.0000 27039.0549
10150.0000 335.0234 0.1268 -0.0276 0.0000 26843.7658
10200.0000 335.2345 0.1220 -0.0267 0.0000 26648.4768
10250.0000 335.4458 0.1173 -0.0258 0.0000 26453.1878
10300.0000 335.6575 0.1128 -0.0250 0.0000 26257.8987
10350.0000 335.8694 0.1084 -0.0242 0.0000 26062.6097
10400.0000 336.0815 0.1042 -0.0234 0.0000 25867.3207
10450.0000 336.2939 0.1001 -0.0226 0.0000 25672.0316
10500.0000 336.5065 0.0961 -0.0219 0.0000 25476.7426
10550.0000 336.7194 0.0923 -0.0211 0.0000 25281.4536
10600.0000 336.9326 0.0886 -0.0205 0.0000 25094.9233
10650.0000 337.1460 0.0850 -0.0198 0.0000 24910.5826
10700.0000 337.3597 0.0816 -0.0191 0.0000 24726.2420
10750.0000 337.5736 0.0782 -0.0185 0.0000 24541.9014
10800.0000 337.7877 0.0750 -0.0179 0.0000 24357.5607
10850.0000 338.0021 0.0719 -0.0173 0.0000 24173.2201
10900.0000 338.2168 0.0689 -0.0168 0.0000 23988.8795
10950.0000 338.4317 0.0661 -0.0162 0.0000 23804.5388
11000.0000 338.6468 0.0633 -0.0157 0.0000 23620.1982
11050.0000 338.8622 0.0606 -0.0152 0.0000 23437.9521
11100.0000 339.0778 0.0580 -0.0147 0.0000 23264.0842
11150.0000 339.2937 0.0555 -0.0142 0.0000 23090.2162
11200.0000 339.5098 0.0531 -0.0137 0.0000 22916.3483
11250.0000 339.7262 0.0508 -0.0133 0.0000 22742.4804
11300.0000 339.9428 0.0486 -0.0128 0.0000 22568.6125
11350.0000 340.1596 0.0464 -0.0124 0.0000 22394.7445
11400.0000 340.3767 0.0443 -0.0120 0.0000 22220.8766
11450.0000 340.5940 0.0424 -0.0116 0.0000 22047.0087
11500.0000 340.8116 0.0404 -0.0112 0.0000 21873.1408
11550.0000 341.0294 0.0386 -0.0109 0.0000 21705.3784
11600.0000 341.2474 0.0368 -0.0105 0.0000 21541.6864
11650.0000 341.4657 0.0351 -0.0102 0.0000 21377.9943
11700.0000 341.6842 0.0335 -0.0098 0.0000 21214.3023
11750.0000 341.9029 0.0319 -0.0095 0.0000 21050.6103
11800.0000 342.1218 0.0304 -0.0092 0.0000 20886.9183
11850.0000 342.3410 0.0290 -0.0089 0.0000 20723.2263
11900.0000 342.5605 0.0276 -0.0086 0.0000 20559.5342
11950.0000 342.7801 0.0262 -0.0083 0.0000 20395.8422
12000.0000 343.0000 0.0250 -0.0080 0.0000 20232.1502
12050.0000 343.7863 0.0252 -0.0078 0.0000 20079.1878
12100.0000 344.5744 0.0254 -0.0075 0.0000 19926.2254
12150.0000 345.3643 0.0257 -0.0073 0.0000 19773.2630
12200.0000 346.1560 0.0259 -0.0070 0.0000 19620.3006
12250.0000 346.9495 0.0261 -0.0068 0.0000 19467.3382
12300.0000 347.7449 0.0264 -0.0066 0.0000 19314.3758
12350.0000 348.5420 0.0266 -0.0064 0.0000 19161.4134
12400.0000 349.3410 0.0269 -0.0062 0.0000 19008.4510
12450.0000 350.1418 0.0271 -0.0060 0.0000 18855.4886
12500.0000 350.9445 0.0273 -0.0058 0.0000 18706.9378
12550.0000 351.7490 0.0276 -0.0056 0.0000 18565.0043
12600.0000 352.5553 0.0279 -0.0054 0.0000 18423.0708
12650.0000 353.3635 0.0281 -0.0052 0.0000 18281.1374
12700.0000 354.1736 0.0284 -0.0050 0.0000 18139.2039
12750.0000 354.9855 0.0286 -0.0049 0.0000 17997.2704
12800.0000 355.7993 0.0289 -0.0047 0.0000 17855.3369
12850.0000 356.6149 0.0292 -0.0046 0.0000 17713.4034
12900.0000 357.4324 0.0294 -0.0044 0.0000 17571.4700
12950.0000 358.2518 0.0297 -0.0043 0.0000 17429.5365
13000.0000 359.0730 0.0300 -0.0041 0.0000 17295.8965
13050.0000 359.8961 0.0302 -0.0040 0.0000 17164.3299
13100.0000 360.7212 0.0305 -0.0039 0.0000 17032.7634
13150.0000 361.5481 0.0308 -0.0037 0.0000 16901.1968
13200.0000 362.3769 0.0311 -0.0036 0.0000 16769.6302
13250.0000 363.2076 0.0314 -0.0035 0.0000 16638.0636
13300.0000 364.0402 0.0317 -0.0034 0.0000 16506.4970
13350.0000 364.8747 0.0320 -0.0033 0.0000 16374.9305
13400.0000 365.7112 0.0322 -0.0032 0.0000 16243.3639
13450.0000 366.5495 0.0325 -0.0031 0.0000 16113.7186
13500.0000 367.3898 0.0328 -0.0030 0.0000 15991.7585
13550.0000 368.2320 0.0331 -0.0029 0.0000 15869.7984
